id_a,kind_a,category_a,id_b,kind_b,category_b,cosine
con_premises_001,contrast,reasoning_from_premises,con_open_frames_001,contrast,open_frames_not_closure,0.3280420480555786
con_premises_001,contrast,reasoning_from_premises,con_premises_001,contrast,reasoning_from_premises,1.0000000000000002
con_premises_001,contrast,reasoning_from_premises,con_sycophancy_001,contrast,resist_sycophancy,0.34256987569923086
con_premises_001,contrast,reasoning_from_premises,con_fog_001,contrast,uncertainty_under_fog,0.30662217860089735
con_premises_001,contrast,reasoning_from_premises,con_orchestrator_001,contrast,user_as_orchestrator,0.13984698942223908
con_premises_001,contrast,reasoning_from_premises,con_local_001,contrast,local_sovereignty,0.08474657963179122
con_premises_001,contrast,reasoning_from_premises,con_ecological_confusion_001,contrast,ecological_confusion,0.28635598535586665
con_premises_001,contrast,reasoning_from_premises,con_tradeoffs_001,contrast,noncoercive_tradeoffs,0.3192113234757166
con_premises_001,contrast,reasoning_from_premises,con_sustainable_001,contrast,sustainable_future,0.26593456755531053
con_sycophancy_001,contrast,resist_sycophancy,ref_mirror_not_cheer_001,reference,mirror_not_cheer,0.23070859836093272
con_sycophancy_001,contrast,resist_sycophancy,ref_open_frames_001,reference,open_frames_not_closure,0.14867100740049274
con_sycophancy_001,contrast,resist_sycophancy,ref_premises_001,reference,reasoning_from_premises,0.29237845777204263
con_sycophancy_001,contrast,resist_sycophancy,ref_sycophancy_001,reference,resist_sycophancy,0.273826281990508
con_sycophancy_001,contrast,resist_sycophancy,ref_fog_001,reference,uncertainty_under_fog,0.14001771506831398
con_sycophancy_001,contrast,resist_sycophancy,ref_orchestrator_001,reference,user_as_orchestrator,0.07380892598448975
con_sycophancy_001,contrast,resist_sycophancy,ref_local_001,reference,local_sovereignty,0.04656537003325487
con_sycophancy_001,contrast,resist_sycophancy,ref_ecological_confusion_001,reference,ecological_confusion,0.09680976660981093
con_sycophancy_001,contrast,resist_sycophancy,ref_tradeoffs_001,reference,noncoercive_tradeoffs,0.18131232111794732
con_sycophancy_001,contrast,resist_sycophancy,ref_sustainable_001,reference,sustainable_future,0.09956313407548924
con_sycophancy_001,contrast,resist_sycophancy,con_mirror_not_cheer_001,contrast,mirror_not_cheer,0.24454715323218562
con_sycophancy_001,contrast,resist_sycophancy,con_open_frames_001,contrast,open_frames_not_closure,0.24722777001706528
con_sycophancy_001,contrast,resist_sycophancy,con_premises_001,contrast,reasoning_from_premises,0.34256987569923086
con_sycophancy_001,contrast,resist_sycophancy,con_sycophancy_001,contrast,resist_sycophancy,1.0
con_sycophancy_001,contrast,resist_sycophancy,con_fog_001,contrast,uncertainty_under_fog,0.13397452551519543
con_sycophancy_001,contrast,resist_sycophancy,con_orchestrator_001,contrast,user_as_orchestrator,0.1046356390315693
con_sycophancy_001,contrast,resist_sycophancy,con_local_001,contrast,local_sovereignty,-0.04307058527629105
con_sycophancy_001,contrast,resist_sycophancy,con_ecological_confusion_001,contrast,ecological_confusion,0.18935012525119024
con_sycophancy_001,contrast,resist_sycophancy,con_tradeoffs_001,contrast,noncoercive_tradeoffs,0.1473937565404008
con_sycophancy_001,contrast,resist_sycophancy,con_sustainable_001,contrast,sustainable_future,0.1140774073669247
con_fog_001,contrast,uncertainty_under_fog,ref_mirror_not_cheer_001,reference,mirror_not_cheer,0.08485428698872764
con_fog_001,contrast,uncertainty_under_fog,ref_open_frames_001,reference,open_frames_not_closure,0.12729183807500716
con_fog_001,contrast,uncertainty_under_fog,ref_premises_001,reference,reasoning_from_premises,0.0964869429898047
con_fog_001,contrast,uncertainty_under_fog,ref_sycophancy_001,reference,resist_sycophancy,0.04690657164348217
con_fog_001,contrast,uncertainty_under_fog,ref_fog_001,reference,uncertainty_under_fog,0.18188188845559236
con_fog_001,contrast,uncertainty_under_fog,ref_orchestrator_001,reference,user_as_orchestrator,0.2313592556508828
con_fog_001,contrast,uncertainty_under_fog,ref_local_001,reference,local_sovereignty,0.07455779106429576
con_fog_001,contrast,uncertainty_under_fog,ref_ecological_confusion_001,reference,ecological_confusion,0.3573052346591975
con_fog_001,contrast,uncertainty_under_fog,ref_tradeoffs_001,reference,noncoercive_tradeoffs,0.23480642305765
con_fog_001,contrast,uncertainty_under_fog,ref_sustainable_001,reference,sustainable_future,0.13047514215703881
con_fog_001,contrast,uncertainty_under_fog,con_mirror_not_cheer_001,contrast,mirror_not_cheer,0.17131398012781007
con_fog_001,contrast,uncertainty_under_fog,con_open_frames_001,contrast,open_frames_not_closure,0.2761804175518908
con_fog_001,contrast,uncertainty_under_fog,con_premises_001,contrast,reasoning_from_premises,0.30662217860089735
con_fog_001,contrast,uncertainty_under_fog,con_sycophancy_001,contrast,resist_sycophancy,0.13397452551519543
con_fog_001,contrast,uncertainty_under_fog,con_fog_001,contrast,uncertainty_under_fog,1.0000000000000002
con_fog_001,contrast,uncertainty_under_fog,con_orchestrator_001,contrast,user_as_orchestrator,0.3057317027264203
con_fog_001,contrast,uncertainty_under_fog,con_local_001,contrast,local_sovereignty,0.036951176943341026
con_fog_001,contrast,uncertainty_under_fog,con_ecological_confusion_001,contrast,ecological_confusion,0.25842968244208087
con_fog_001,contrast,uncertainty_under_fog,con_tradeoffs_001,contrast,noncoercive_tradeoffs,0.29340694356027486
con_fog_001,contrast,uncertainty_under_fog,con_sustainable_001,contrast,sustainable_future,0.17542501657922469
con_orchestrator_001,contrast,user_as_orchestrator,ref_mirror_not_cheer_001,reference,mirror_not_cheer,0.019403484994464985
con_orchestrator_001,contrast,user_as_orchestrator,ref_open_frames_001,reference,open_frames_not_closure,0.09338589254923789
con_orchestrator_001,contrast,user_as_orchestrator,ref_premises_001,reference,reasoning_from_premises,0.05710407014474028
con_orchestrator_001,contrast,user_as_orchestrator,ref_sycophancy_001,reference,resist_sycophancy,0.04248703836777276
con_orchestrator_001,contrast,user_as_orchestrator,ref_fog_001,reference,uncertainty_under_fog,0.1251332690772943
con_orchestrator_001,contrast,user_as_orchestrator,ref_orchestrator_001,reference,user_as_orchestrator,0.18715120780669017
con_orchestrator_001,contrast,user_as_orchestrator,ref_local_001,reference,local_sovereignty,-0.03836923325331791
con_orchestrator_001,contrast,user_as_orchestrator,ref_ecological_confusion_001,reference,ecological_confusion,0.08436346871255694
con_orchestrator_001,contrast,user_as_orchestrator,ref_tradeoffs_001,reference,noncoercive_tradeoffs,0.10581219443227863
con_orchestrator_001,contrast,user_as_orchestrator,ref_sustainable_001,reference,sustainable_future,0.13918907706743402
con_orchestrator_001,contrast,user_as_orchestrator,con_mirror_not_cheer_001,contrast,mirror_not_cheer,0.20322537995157866
con_orchestrator_001,contrast,user_as_orchestrator,con_open_frames_001,contrast,open_frames_not_closure,0.20860539851856247
con_orchestrator_001,contrast,user_as_orchestrator,con_premises_001,contrast,reasoning_from_premises,0.13984698942223908
con_orchestrator_001,contrast,user_as_orchestrator,con_sycophancy_001,contrast,resist_sycophancy,0.1046356390315693
con_orchestrator_001,contrast,user_as_orchestrator,con_fog_001,contrast,uncertainty_under_fog,0.3057317027264203
con_orchestrator_001,contrast,user_as_orchestrator,con_orchestrator_001,contrast,user_as_orchestrator,1.0
con_orchestrator_001,contrast,user_as_orchestrator,con_local_001,contrast,local_sovereignty,0.049879682545608914
con_orchestrator_001,contrast,user_as_orchestrator,con_ecological_confusion_001,contrast,ecological_confusion,0.21923580852259472
con_orchestrator_001,contrast,user_as_orchestrator,con_tradeoffs_001,contrast,noncoercive_tradeoffs,0.3131528009201402
con_orchestrator_001,contrast,user_as_orchestrator,con_sustainable_001,contrast,sustainable_future,0.14091026809216597
con_local_001,contrast,local_sovereignty,ref_mirror_not_cheer_001,reference,mirror_not_cheer,-0.04172333122128035
con_local_001,contrast,local_sovereignty,ref_open_frames_001,reference,open_frames_not_closure,-0.04197811583931756
con_local_001,contrast,local_sovereignty,ref_premises_001,reference,reasoning_from_premises,0.013032757341715578
con_local_001,contrast,local_sovereignty,ref_sycophancy_001,reference,resist_sycophancy,0.02796020148238587
con_local_001,contrast,local_sovereignty,ref_fog_001,reference,uncertainty_under_fog,0.21068555575760542
con_local_001,contrast,local_sovereignty,ref_orchestrator_001,reference,user_as_orchestrator,0.11841328165100995
con_local_001,contrast,local_sovereignty,ref_local_001,reference,local_sovereignty,0.5102885281375285
con_local_001,contrast,local_sovereignty,ref_ecological_confusion_001,reference,ecological_confusion,0.010833331275819659
con_local_001,contrast,local_sovereignty,ref_tradeoffs_001,reference,noncoercive_tradeoffs,0.10343888427876803
con_local_001,contrast,local_sovereignty,ref_sustainable_001,reference,sustainable_future,-0.017367939353136977
con_local_001,contrast,local_sovereignty,con_mirror_not_cheer_001,contrast,mirror_not_cheer,0.14328965328391108
con_local_001,contrast,local_sovereignty,con_open_frames_001,contrast,open_frames_not_closure,0.01598133647344151
con_local_001,contrast,local_sovereignty,con_premises_001,contrast,reasoning_from_premises,0.08474657963179122
con_local_001,contrast,local_sovereignty,con_sycophancy_001,contrast,resist_sycophancy,-0.04307058527629105
con_local_001,contrast,local_sovereignty,con_fog_001,contrast,uncertainty_under_fog,0.036951176943341026
con_local_001,contrast,local_sovereignty,con_orchestrator_001,contrast,user_as_orchestrator,0.049879682545608914
con_local_001,contrast,local_sovereignty,con_local_001,contrast,local_sovereignty,0.9999999999999998
con_local_001,contrast,local_sovereignty,con_ecological_confusion_001,contrast,ecological_confusion,0.27400588610369625
con_local_001,contrast,local_sovereignty,con_tradeoffs_001,contrast,noncoercive_tradeoffs,0.01390456144954362
con_local_001,contrast,local_sovereignty,con_sustainable_001,contrast,sustainable_future,0.035387874020654374
con_ecological_confusion_001,contrast,ecological_confusion,ref_mirror_not_cheer_001,reference,mirror_not_cheer,0.05333179474794527
con_ecological_confusion_001,contrast,ecological_confusion,ref_open_frames_001,reference,open_frames_not_closure,0.17323855361799248
con_ecological_confusion_001,contrast,ecological_confusion,ref_premises_001,reference,reasoning_from_premises,0.1606139694728942
con_ecological_confusion_001,contrast,ecological_confusion,ref_sycophancy_001,reference,resist_sycophancy,0.05130457010810443
con_ecological_confusion_001,contrast,ecological_confusion,ref_fog_001,reference,uncertainty_under_fog,0.19700778567214994
con_ecological_confusion_001,contrast,ecological_confusion,ref_orchestrator_001,reference,user_as_orchestrator,0.32857497065586844
con_ecological_confusion_001,contrast,ecological_confusion,ref_local_001,reference,local_sovereignty,0.21162121010312507
con_ecological_confusion_001,contrast,ecological_confusion,ref_ecological_confusion_001,reference,ecological_confusion,0.22430118792045747
con_ecological_confusion_001,contrast,ecological_confusion,ref_tradeoffs_001,reference,noncoercive_tradeoffs,0.3682841359358006
con_ecological_confusion_001,contrast,ecological_confusion,ref_sustainable_001,reference,sustainable_future,0.13854549832452695
con_ecological_confusion_001,contrast,ecological_confusion,con_mirror_not_cheer_001,contrast,mirror_not_cheer,0.206400219925596
con_ecological_confusion_001,contrast,ecological_confusion,con_open_frames_001,contrast,open_frames_not_closure,0.2742790523186857
con_ecological_confusion_001,contrast,ecological_confusion,con_premises_001,contrast,reasoning_from_premises,0.28635598535586665
con_ecological_confusion_001,contrast,ecological_confusion,con_sycophancy_001,contrast,resist_sycophancy,0.18935012525119024
con_ecological_confusion_001,contrast,ecological_confusion,con_fog_001,contrast,uncertainty_under_fog,0.25842968244208087
con_ecological_confusion_001,contrast,ecological_confusion,con_orchestrator_001,contrast,user_as_orchestrator,0.21923580852259472
con_ecological_confusion_001,contrast,ecological_confusion,con_local_001,contrast,local_sovereignty,0.27400588610369625
con_ecological_confusion_001,contrast,ecological_confusion,con_ecological_confusion_001,contrast,ecological_confusion,1.0
con_ecological_confusion_001,contrast,ecological_confusion,con_tradeoffs_001,contrast,noncoercive_tradeoffs,0.18962896400335277
con_ecological_confusion_001,contrast,ecological_confusion,con_sustainable_001,contrast,sustainable_future,0.21611525379578594
con_tradeoffs_001,contrast,noncoercive_tradeoffs,ref_mirror_not_cheer_001,reference,mirror_not_cheer,0.09577397741069728
con_tradeoffs_001,contrast,noncoercive_tradeoffs,ref_open_frames_001,reference,open_frames_not_closure,0.16640952970963382
con_tradeoffs_001,contrast,noncoercive_tradeoffs,ref_premises_001,reference,reasoning_from_premises,0.2214552332592172
con_tradeoffs_001,contrast,noncoercive_tradeoffs,ref_sycophancy_001,reference,resist_sycophancy,0.025377881317113195
con_tradeoffs_001,contrast,noncoercive_tradeoffs,ref_fog_001,reference,uncertainty_under_fog,0.0788547818141014
con_tradeoffs_001,contrast,noncoercive_tradeoffs,ref_orchestrator_001,reference,user_as_orchestrator,0.14383790830311732
con_tradeoffs_001,contrast,noncoercive_tradeoffs,ref_local_001,reference,local_sovereignty,0.09507962370613729
con_tradeoffs_001,contrast,noncoercive_tradeoffs,ref_ecological_confusion_001,reference,ecological_confusion,0.06989575813686467
con_tradeoffs_001,contrast,noncoercive_tradeoffs,ref_tradeoffs_001,reference,noncoercive_tradeoffs,0.3490798874620541
con_tradeoffs_001,contrast,noncoercive_tradeoffs,ref_sustainable_001,reference,sustainable_future,0.26314425296759414
con_tradeoffs_001,contrast,noncoercive_tradeoffs,con_mirror_not_cheer_001,contrast,mirror_not_cheer,0.3466025477870632
con_tradeoffs_001,contrast,noncoercive_tradeoffs,con_open_frames_001,contrast,open_frames_not_closure,0.29493755576976527
con_tradeoffs_001,contrast,noncoercive_tradeoffs,con_premises_001,contrast,reasoning_from_premises,0.3192113234757166
con_tradeoffs_001,contrast,noncoercive_tradeoffs,con_sycophancy_001,contrast,resist_sycophancy,0.1473937565404008
con_tradeoffs_001,contrast,noncoercive_tradeoffs,con_fog_001,contrast,uncertainty_under_fog,0.29340694356027486
con_tradeoffs_001,contrast,noncoercive_tradeoffs,con_orchestrator_001,contrast,user_as_orchestrator,0.3131528009201402
con_tradeoffs_001,contrast,noncoercive_tradeoffs,con_local_001,contrast,local_sovereignty,0.01390456144954362
con_tradeoffs_001,contrast,noncoercive_tradeoffs,con_ecological_confusion_001,contrast,ecological_confusion,0.18962896400335277
con_tradeoffs_001,contrast,noncoercive_tradeoffs,con_tradeoffs_001,contrast,noncoercive_tradeoffs,1.0000000000000002
con_tradeoffs_001,contrast,noncoercive_tradeoffs,con_sustainable_001,contrast,sustainable_future,0.4437505703307795
con_sustainable_001,contrast,sustainable_future,ref_mirror_not_cheer_001,reference,mirror_not_cheer,0.25311960852460624
con_sustainable_001,contrast,sustainable_future,ref_open_frames_001,reference,open_frames_not_closure,0.1460414167647595
con_sustainable_001,contrast,sustainable_future,ref_premises_001,reference,reasoning_from_premises,0.2883215113081288
con_sustainable_001,contrast,sustainable_future,ref_sycophancy_001,reference,resist_sycophancy,0.14507017026402233
con_sustainable_001,contrast,sustainable_future,ref_fog_001,reference,uncertainty_under_fog,0.11421697652232503
con_sustainable_001,contrast,sustainable_future,ref_orchestrator_001,reference,user_as_orchestrator,0.3336207686440043
con_sustainable_001,contrast,sustainable_future,ref_local_001,reference,local_sovereignty,0.21489742826537267
con_sustainable_001,contrast,sustainable_future,ref_ecological_confusion_001,reference,ecological_confusion,0.2388553592642416
con_sustainable_001,contrast,sustainable_future,ref_tradeoffs_001,reference,noncoercive_tradeoffs,0.38744415666734466
con_sustainable_001,contrast,sustainable_future,ref_sustainable_001,reference,sustainable_future,0.31954778087999103
con_sustainable_001,contrast,sustainable_future,con_mirror_not_cheer_001,contrast,mirror_not_cheer,0.11613992495341913
con_sustainable_001,contrast,sustainable_future,con_open_frames_001,contrast,open_frames_not_closure,0.244896241750914
con_sustainable_001,contrast,sustainable_future,con_premises_001,contrast,reasoning_from_premises,0.26593456755531053
con_sustainable_001,contrast,sustainable_future,con_sycophancy_001,contrast,resist_sycophancy,0.1140774073669247
con_sustainable_001,contrast,sustainable_future,con_fog_001,contrast,uncertainty_under_fog,0.17542501657922469
con_sustainable_001,contrast,sustainable_future,con_orchestrator_001,contrast,user_as_orchestrator,0.14091026809216597
con_sustainable_001,contrast,sustainable_future,con_local_001,contrast,local_sovereignty,0.035387874020654374
con_sustainable_001,contrast,sustainable_future,con_ecological_confusion_001,contrast,ecological_confusion,0.21611525379578594
con_sustainable_001,contrast,sustainable_future,con_tradeoffs_001,contrast,noncoercive_tradeoffs,0.4437505703307795
con_sustainable_001,contrast,sustainable_future,con_sustainable_001,contrast,sustainable_future,1.0
